business_id,address,city,postal_code,selected_postal_code,latitude,longitude,phone_number,tax_code,business_certificate,owner_zip,owner_name,owner_address,owner_city,owner_state,centroid_lat,centroid_long,Distance from centroid
279,1026 Hyde St,San Francisco,94109,94109,37.7903,-122.417,null,H24,201659,94109,Tony Ng Inc Corp,1026 Hyde St,San Francisco,CA,37.79066295,-122.4196835,0.002707887
283,707 ELLIS St,SF,94109,94109,37.7842,-122.418,null,H24,312915,94109,HAI KY NOODLE HOUSE INC,707 ELLIS ST,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.006678603
298,1441 Polk St,San Francisco,94109,94109,37.7901,-122.421,null,H24,341117,94109,Zhi Quan Wu,1441 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.001431855
300,2001 VAN NESS Ave,SF,94109,94109,37.7941,-122.423,14155779929,H24,348163,94164,"PRACHIMA, INC.",PO BOX 640900,SF,CA,37.79066295,-122.4196835,0.004776274
302,887 GEARY St,SF,94109,94109,37.7861,-122.418,null,H24,112099,94109,"LEE, JONG & JANET",887 GEARY ST,SF,CA,37.79066295,-122.4196835,0.004863592
318,2911 VAN NESS Ave,SF,94109,94109,37.8025,-122.425,null,H24,383450,94121,SOK HUI AN & YOUNG SUN AN,267 27TH AVE,SF,CA,37.79066295,-122.4196835,0.012976187
320,1045 POLK St,SF,94109,94109,37.7865,-122.42,14155882222,H24,939314,94109,"RASHID, BADIY",1045 POLK ST,SF,CA,37.79066295,-122.4196835,0.004174967
323,1407 VAN NESS Ave,SF,94109,94109,37.7886,-122.422,14155478369,H24,171404,94109,MAMORU OGAWA,1407 VAN NESS,SF,CA,37.79066295,-122.4196835,0.003101959
335,2226 Polk St,San Francisco,94109,94109,37.7973,-122.422,null,H25,384957,94109,Polker's Gourmet Inc,2226 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.00702971
639,1517 Polk St,San Francisco,94109,94109,37.7907,-122.421,null,H24,914018,94109,Sal J Sancimino,1517 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.001317068
659,901 Sutter St,San Francisco,94109,94109,37.7883,-122.415,null,H24,204361,94109,Choi To Choi,901 Sutter St,San Francisco,CA,37.79066295,-122.4196835,0.005245785
703,717 ELLIS St,SAN FRANCISCO,94109,94109,37.7842,-122.418,null,H24,332693,94109,THEM KY RESTAURANT INC.,717  ELLIS ST,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.006678603
798,1400 Leavenworth St,San Francisco,94109,94109,37.794,-122.416,null,H24,361317,94109,Yui Wan Ng & Andrea Situ,1400 Leavenworth St,San Francisco,CA,37.79066295,-122.4196835,0.004970285
874,1639 Polk St,San Francisco,94109,94109,37.7921,-122.421,null,H24,911265,94109,Casual Culinary Concepts Inc.,1639 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.001948951
1102,930 GEARY St,SF,94109,94109,37.7861,-122.419,null,H24,325357,94109,"TRAN, KEVIN",930  GEARY St,S.F.,CA,37.79066295,-122.4196835,0.004613851
1111,753 POLK St,SF,94109,94109,37.7837,-122.419,14155921055,H24,348163,94109,"PRACHIMA, INC",753 POLK ST,SF,CA,37.79066295,-122.4196835,0.006996412
1144,1475 Polk St,San Francisco,94109,94109,37.7903,-122.421,null,H24,312411,94109,Ley & Chau Enterprise Inc.,1475 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.00136566
1146,2327 Polk St,San Francisco,94109,94109,37.7983,-122.422,null,H24,155645,94109,Chris L Nguyen & Thiet T Nguyen,2401 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.00798066
1236,895 O'FARRELL St,SAN FRANCISCO,94109,94109,37.7849,-122.419,null,H01,80800,94109,"M.B.F.G. THEATRE CIRCUIT, CINEMA 7 INC",895 O'FARRELL ST,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.005803335
1345,1574 California St,San Francisco,94109,94109,37.7907,-122.42,null,H24,394117,94109,Katie Yu,1574 California St,San Francisco,CA,37.79066295,-122.4196835,0.000318708
1466,1765 CALIFORNIA St,S.F.,94109,94109,37.7902,-122.423,null,H24,955047,94109,"WHOLE FOODS MARKET CALIFO, INC",1765 CALIFORNIA St,S.F.,CA,37.79066295,-122.4196835,0.003348702
1555,1 Cosmo Pl,San Francisco,94109,94109,37.7881,-122.412,null,H25,79808,94109,Harry Andrews,1 Cosmo Place,San Francisco,CA,37.79066295,-122.4196835,0.00809964
1734,771 O'FARRELL St,SF,94109,94109,37.7852,-122.417,14155675774,H25,303882,94109,"CHUNGCHOOTAIRONG, T. , SAISUNE",771 O'FARRELL ST,SF,CA,37.79066295,-122.4196835,0.006086439
1757,1412 Polk St,San Francisco,94109,94109,37.7898,-122.42,null,H25,364208,94109,Mohammad Nazir Khan,1412 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.000919176
1768,1199 Sutter St,San Francisco,94109,94109,37.7878,-122.42,null,H25,198014,94109,Pio F Odena & Fe M Odena,1199 Sutter St,San Francisco,CA,37.79066295,-122.4196835,0.002880396
1972,4150 GEARY Blvd,SF,94109,94109,37.7811,-122.464,null,H25,53544,94109,"HARMAN-RICHMOND, INC.",4150 GEARY BLVD,SF,CA,37.79066295,-122.4196835,0.045336589
2020,1870 SACRAMENTO St,SAN FRANCISCO,94109,94109,37.7912,-122.424,14155476200,H25,45560,94109,LIEBERMAN RICHARD P,1870 SACRAMENTO ST,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.004349827
2031,1570 SUTTER St,SAN FRANCISCO,94109,94109,37.787,-122.426,14155775815,H25,45560,94109,"LIEBERMAN, RICHARD P",1499 SUTTER,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.007301778
2032,1590 SUTTER St,SAN FRANCISCO,94109,94109,37.787,-122.426,14155442828,H25,331268,94109,GOKEL CORPORATION,1590 SUTTER ST.,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.007301778
2050,1509 Hyde St,San Francisco,94109,94109,37.7948,-122.418,null,H25,322350,94109,Hyde St Seafood House &Raw Bar,1509 Hyde St,San Francisco,CA,37.79066295,-122.4196835,0.004466453
2051,1521 Hyde St,San Francisco,94109,94109,37.7948,-122.418,null,H25,380591,94109,Ayor Corporation / Aurore Martinez,1521 Hyde St,San Francisco,CA,37.79066295,-122.4196835,0.004466453
2053,1919 Hyde St,San Francisco,94109,94109,37.7986,-122.419,null,H25,949003,94109,"Campicola Creek, Inc.",1919 Hyde St,San Francisco,CA,37.79066295,-122.4196835,0.007966422
2054,2000 Hyde St,San Francisco,94109,94109,37.7994,-122.419,null,H25,932397,94109,Zarzuela Inc,2000 Hyde St,San Francisco,CA,37.79066295,-122.4196835,0.008763741
2055,1400 Jackson St,San Francisco,94109,94109,37.7946,-122.418,null,H25,151758,94109,Wai Gee Ho,1400 Jackson St,San Francisco,CA,37.79066295,-122.4196835,0.004281866
2057,2162 Larkin St,San Francisco,94109,94109,37.7977,-122.42,null,H25,359884,94109,Orizzonte Inc,2162 Larkin St,San Francisco,CA,37.79066295,-122.4196835,0.007044166
2066,1730 Polk St,San Francisco,94109,94109,37.7927,-122.421,null,H25,354778,94109,Wirat Inc,1730 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.002425463
2070,2141 Polk St,San Francisco,94109,94109,37.7963,-122.422,null,H25,337512,94109,Street Restaurant Partners LLC,2141 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.006094483
2072,2163 Polk St,San Francisco,94109,94109,37.7965,-122.422,null,H25,911744,94109,Starbucks Corporation,2165 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.006279932
2077,2139C Polk St,San Francisco,94109,94109,37.7963,-122.422,null,H25,196325,94109,"Peet's Coffee & Tea, Inc",2139C Polk St,San Francisco,CA,37.79066295,-122.4196835,0.006094483
2085,691 EDDY St,SAN FRANCISCO,94109,94109,37.7831,-122.419,14155672641,H25,52911,94109,HARMAN-NGUYEN INC.,691 EDDY ST,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.007593768
2109,808 GEARY St,SAN FRANCISCO,94109,94109,37.7864,-122.417,null,H25,162671,94109,KHIEM DUY LEE,808 GEARY STREET,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.005037228
2110,869 Geary St,San Francisco,94109,94109,37.7861,-122.418,null,H25,355959,94109,U.S. Restaurant Management LLC,869 Geary St,San Francisco,CA,37.79066295,-122.4196835,0.004863592
2115,955 LARKIN St,SAN FRANCISCO,94109,94109,37.7868,-122.418,null,H25,949824,94109,ORIGINAL HENRY'S CORPORATION,955 LARKIN ST.,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.004213834
2124,1700 CALIFORNIA St,SAN FRANCISCO,94109,94109,37.7903,-122.423,null,H25,189973,32789,RSCH OPERATIONS INC,1030 W CANTON AVE STE 100,WINTER PARK,FL,37.79066295,-122.4196835,0.003336348
2175,1722 Sacramento St,San Francisco,94109,94109,37.7915,-122.421,null,H25,189359,94109,Acquerello Inc,1722 Sacramento St,San Francisco,CA,37.79066295,-122.4196835,0.001560112
2299,1401 VAN NESS Ave,SF,94109,94109,37.7885,-122.422,null,H25,911744,94109,STARBUCKS COFFEE CO,1401 VAN NESS,SF,CA,37.79066295,-122.4196835,0.003169344
2336,1507 Polk St,San Francisco,94109,94109,37.7906,-122.421,null,H25,351816,94109,Kocer Inc,1507 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.001318051
2469,1207 Union St,San Francisco,94109,94109,37.7991,-122.419,null,H25,363388,94109,Jae S Kim & Shon Yoon Joo,1207 Union St,San Francisco,CA,37.79066295,-122.4196835,0.008464687
2519,1340 FRANKLIN St,SF,94109,94109,37.7869,-122.423,null,H25,316866,94109,"CHU, SUNG MAN",1340  FRANKLIN ST,SF,CA,37.79066295,-122.4196835,0.005015902
2542,2201 Van Ness St,SAN FRANCISCO,94109,94109,37.796,-122.424,14155778505,H25,80251,94109,"BLACK, PETER & MARTHA, ET AL",2201 VAN NESS AVE.,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.006864159
2652,1243 VAN NESS Ave,SAN FRANCISCO,94109,94109,37.7874,-122.422,null,H25,955473,94109,"JEW, MARVIN",1243 VAN NESS AVENUE,SF,CA,37.79066295,-122.4196835,0.004001653
2797,1050 VAN NESS Ave,SF,94109,94109,37.7854,-122.421,14155296357,H25,157789,94109,"WEISS, STEVEN",1050 VAN NESS AVE,SF,CA,37.79066295,-122.4196835,0.005425121
2807,2721 Hyde St,San Francisco,94109,94109,37.8062,-122.42,null,H25,308034,94109,Grandeho's Inc,2721 Hyde Street,San Francisco,CA,37.79066295,-122.4196835,0.015540275
2843,704 Sutter St,San Francisco,94109,94109,37.7888,-122.412,null,H26,185865,94109,Sugita Food Inc,704 Sutter St,San Francisco,CA,37.79066295,-122.4196835,0.007906076
2902,1431 Polk St,San Francisco,94109,94109,37.79,-122.421,null,H26,438466,94109,George Papafilis & Agatha Loukopoulos,1431 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.001474041
2920,860 Sutter St,San Francisco,94109,94109,37.7885,-122.415,null,H26,364643,94109,Sodexo America LLC,860 Sutter St,San Francisco,CA,37.79066295,-122.4196835,0.005158787
2927,698 Post St,San Francisco,94109,94109,37.7877,-122.413,null,H26,327638,94109,2001 Thai Stick Inc,698  Post St,San Francisco,CA,37.79066295,-122.4196835,0.007310788
2942,1765 CALIFORNIA St,SF,94109,94109,37.7902,-122.423,null,H83,955047,78768,Whole Foods Market Inc,P.O. Box 684786,Austin,TX,37.79066295,-122.4196835,0.003348702
3031,1411 Polk St,San Francisco,94109,94109,37.7899,-122.421,null,H26,201032,94109,Einollah Eskandarian,1411 Polk,San Francisco,CA,37.79066295,-122.4196835,0.00152164
3048,1475 Polk St,San Francisco,94109,94109,37.7903,-122.421,null,H26,474972,94109,CRUSTACEAN SF LP,1475 POLK ST,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.00136566
3053,2100 Van Ness Ave,San Francisco,94109,94109,37.7951,-122.423,null,H26,143208,94109,Ann Lee Harris & Goetz Boje,2100 Van Ness Ave,San Francisco,CA,37.79066295,-122.4196835,0.005539576
3054,900 North Point St,San Francisco,94109,94109,37.8054,-122.423,null,H26,347715,94109,McCormick & Schmick Rest Corp,900 North Point St,San Francisco,CA,37.79066295,-122.4196835,0.015105633
3061,900 North Point St #52,San Francisco,94109,94109,37.8054,-122.423,null,H26,10850,94109,Ghirardelli Chocolate Company,900 North Point St #52,San Francisco,CA,37.79066295,-122.4196835,0.015105633
3062,925 O'FARRELL St,S.F.,94109,94109,37.7849,-122.42,14155778858,H26,327638,94109,2001 THAI STICK INC.,925 O'FARRELL St,S.F.,CA,37.79066295,-122.4196835,0.005771637
3120,400 Jefferson St,San Francisco,94109,94109,37.8079,-122.419,null,H26,141079,94109,"Portco, Inc",400 Jefferson St,San Francisco,CA,37.79066295,-122.4196835,0.017250595
3285,1150 Polk St,San Francisco,94109,94109,37.7874,-122.42,null,H26,315760,94109,Xi Yan Wen,1150 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.003278268
3286,1200 Polk St,San Francisco,94109,94109,37.788,-122.42,null,H26,365031,94403,TAQUERIA GALINDO INC,2356 HOLLAND ST,SAN MATEO,CA,37.79066295,-122.4196835,0.002681698
3296,1000 Sutter St,San Francisco,94109,94109,37.7882,-122.417,null,H26,13404,94109,Richard D Lieberman,1000 Sutter St,San Francisco,CA,37.79066295,-122.4196835,0.003642395
3299,1307 SUTTER St,SAN FRANCISCO,94109,94109,37.7875,-122.422,14155772142,H26,302123,94109,"Woke Shop Caf̩, Inc",1307 SUTTER ST,SF,CA,37.79066295,-122.4196835,0.003920541
3300,1499 SUTTER St,SAN FRANCISCO,94109,94109,37.7872,-122.425,null,H26,56751,94109,GRANADA INC,1499 SUTTER ST,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.006344895
3309,1245 VAN NESS Ave,SAN FRANCISCO,94109,94109,37.7874,-122.422,14155444321,H26,508778,94109,"DORNAN, DAVID",1245 VAN NESS Ave,S.F.,CA,37.79066295,-122.4196835,0.004001653
3319,1500 Broadway St,San Francisco,94109,94109,37.796,-122.422,14155547938,H86,385739,94109,"Rouge Nightclub, Inc",1500 Broadway St,San Francisco,CA,37.79066295,-122.4196835,0.005818118
3323,1999 Hyde St,San Francisco,94109,94109,37.7992,-122.419,null,H26,27869,94109,Swensen's of SF Inc,1999 Hyde St,San Francisco,CA,37.79066295,-122.4196835,0.008564364
3324,2765 Hyde St,San Francisco,94109,94109,37.8065,-122.421,null,H26,342284,94109,"SFBVC, LLC",2765 Hyde St,San Francisco,CA,37.79066295,-122.4196835,0.015891679
3328,800 North Point St,San Francisco,94109,94109,37.8057,-122.421,null,H26,326160,94109,"KDB Restaurants, LLC",800 North Point St,San Francisco,CA,37.79066295,-122.4196835,0.015094574
3329,900 North Point St #J101,San Francisco,94109,94109,37.8054,-122.423,null,H26,945623,94109,Lori's Diner International Inc,900 North Point St #J101,San Francisco,CA,37.79066295,-122.4196835,0.015105633
3335,1900 Polk St,San Francisco,94109,94109,37.7943,-122.421,null,H26,924187,94109,Vittice Corporation,1900 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.003868001
3338,2316 Polk St,San Francisco,94109,94109,37.7981,-122.422,null,H26,168705,94109,Roland Passot,2316 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.007789487
3350,1906 Van Ness Ave,San Francisco,94109,94109,37.7933,-122.423,null,H26,159753,94109,"Betz & Sons, Inc",1906 Van Ness Ave,San Francisco,CA,37.79066295,-122.4196835,0.004237159
3488,900 Bush St C101,San Francisco,94109,94109,37.7897,-122.413,null,H26,359596,94108,Joon Seok Hur,"800 Bush Street, #201",San Francisco,CA,37.79066295,-122.4196835,0.006752468
3491,700 Post St,San Francisco,94109,94109,37.7877,-122.414,null,H26,325303,94109,Soe Bin Ang & Yunita Gouw,700 Post St,San Francisco,CA,37.79066295,-122.4196835,0.006409424
3674,1500 Van Ness Ave,San Francisco,94109,94109,37.7895,-122.422,null,H26,916840,94109,FIT Texas Investment Corp,1500 Van Ness Ave,San Francisco,CA,37.79066295,-122.4196835,0.002592073
3699,2323 VAN NESS Ave,SF,94109,94109,37.7972,-122.424,14155886116,H26,348824,94109,THE WALLIS,2323 VAN NESS AVE,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.00783362
3802,859 O'FARRELL St,SAN FRANCISCO,94109,94109,37.785,-122.419,null,H26,358240,94109,"MUSIC HALL, LLC",859 O'FARRELL St,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.005704043
3902,"900 Hyde St, 2nd Floor",San Francisco,94109,94109,37.7896,-122.417,null,H26,154077,94109,St. Francis Memorial Hospital,"900 Hyde St, 2nd Floor",San Francisco,CA,37.79066295,-122.4196835,0.00288631
3935,20 Cosmo Pl,San Francisco,94109,94109,37.7881,-122.412,null,H26,317110,94109,"Le Colonial, SF, LLC",20  Cosmo PL,San Francisco,CA,37.79066295,-122.4196835,0.00809964
3992,925 Bush St,San Francisco,94109,94109,37.7897,-122.412,null,H86,371963,94109,Circa 03 Inc  Sharon Lindley,925 Bush St,San Francisco,CA,37.79066295,-122.4196835,0.00774356
4025,309 HYDE St,SF,94109,94109,37.7839,-122.416,null,H24,193602,94109,HARRY LAM & PANSY LAM,309 HYDE ST,SF,CA,37.79066295,-122.4196835,0.007700994
4026,782 O'Farrell St,San Francisco,94109,94109,37.7853,-122.418,null,H86,325414,94109,James Chen,782 O'Farrell St,San Francisco,CA,37.79066295,-122.4196835,0.005620965
4027,1319 California St,San Francisco,94109,94109,37.7911,-122.416,null,H86,385063,94109,Zeki's Bar Inc,1319 California St,San Francisco,CA,37.79066295,-122.4196835,0.003709291
4029,998 Sutter St,San Francisco,94109,94109,37.7882,-122.417,null,H86,382276,94109,Bartabs LLC,998 Sutter St,San Francisco,CA,37.79066295,-122.4196835,0.003642395
4030,1176 Sutter St,San Francisco,94109,94109,37.7879,-122.42,null,H86,379100,94109,R Bar Inc,1176 Sutter St,San Francisco,CA,37.79066295,-122.4196835,0.002781024
4033,1068 Hyde St,San Francisco,94109,94109,37.7907,-122.417,null,H86,922760,94109,Hossein Kajouee,1068 Hyde St,San Francisco,CA,37.79066295,-122.4196835,0.002683709
4037,950 GEARY St,SF,94109,94109,37.7861,-122.419,null,H87,325324,94109,"MOODY, MAE SUK AND KIM, TAY Y.",950  GEARY St,S.F.,CA,37.79066295,-122.4196835,0.004613851
4044,1332 Van Ness Ave,San Francisco,94109,94109,37.788,-122.422,null,H86,137750,94109,Route 101 Inc,1332 Van Ness Ave,San Francisco,CA,37.79066295,-122.4196835,0.003529545
4045,768 GEARY St,SF,94109,94109,37.7864,-122.416,null,H86,7451600,94109,AZALA ENTERPRISES INC,768 GEARY ST,SF,CA,37.79066295,-122.4196835,0.005633877
4046,839 Geary St,San Francisco,94109,94109,37.7862,-122.417,null,H86,377384,94109,The Alibi LLC,839 Geary St,San Francisco,CA,37.79066295,-122.4196835,0.005207575
4111,1121 Polk St,San Francisco,94109,94109,37.7871,-122.42,14155561711,H86,372663,94109,"License To Spill, Inc",1121 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.003576984
4112,1131 Polk St,San Francisco,94109,94109,37.7873,-122.42,null,H86,345538,94109,Hemlock Tavern LLC,1131 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.003377815
4122,1723 Polk St,San Francisco,94109,94109,37.7926,-122.421,null,H86,317890,94109,The Bliuhead Co,1723 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.002342106
4124,2064 Polk St,San Francisco,94109,94109,37.7956,-122.422,null,H86,153425,94109,"Havadrink, Inc",2064 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.005453518
4125,2155 Polk St,San Francisco,94109,94109,37.7965,-122.422,null,H86,318871,94109,Bryan Eftekhari,2155 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.006279932
4126,2201 Polk St,San Francisco,94109,94109,37.7969,-122.422,14155308400,H86,316166,94109,Katherine Pappageorge,2201 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.006653359
4127,2211 Polk St,San Francisco,94109,94109,37.797,-122.422,null,H87,914491,94109,CRESTA'S 2211 CLUB,2211 POLK ST,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.006747192
4128,2239 Polk St,San Francisco,94109,94109,37.7974,-122.422,14155774287,H86,947447,94109,"B & E Mavericks, Inc",2239 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.007124201
4137,894 GEARY St,SAN FRANCISCO,94109,94109,37.7862,-122.418,null,H86,320414,94118,"CHOE, SANG MI","3445 GEARY BLVD, #409",S.F.,CA,37.79066295,-122.4196835,0.004769899
4140,841 LARKIN St,SAN FRANCISCO,94109,94109,37.7857,-122.418,null,H87,476786,94109,Jung K Lee,841 Larkin  St,S.F.,CA,37.79066295,-122.4196835,0.005240695
4417,1160 Polk St,San Francisco,94109,94109,37.7875,-122.42,null,H86,364973,94109,"Vertigo Bar, Inc",1160 Polk St,San Francisco,CA,37.79066295,-122.4196835,0.00317875
4618,985 Bush St,San Francisco,94109,94109,37.7895,-122.413,null,H07,82644,94109,Simon Azar,985 Bush St,San Francisco,CA,37.79066295,-122.4196835,0.006783878
4732,888 O'FARRELL St,SAN FRANCISCO,94109,94109,37.7851,-122.419,null,H28,931609,94109,M& J FARES ABU-HIJAB & S GANIM,888 O'FARRELL ST,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.005604776
4935,1263 Leavenworth St,San Francisco,94109,94109,37.7929,-122.416,null,H28,933525,94109,LE BEAU NOB HILL MARKET,1263 LEAVENWORTH ST,SAN FRANCISCO,CA,37.79066295,-122.4196835,0.00430955
